ORDERNUMBER;QUANTITYORDERED;PRICEEACH;ORDERLINENUMBER;SALES;ORDERDATE;STATUS;QTR_ID;MONTH_ID;YEAR_ID;PRODUCTLINE;MSRP;PRODUCTCODE;CUSTOMERNAME;PHONE;ADDRESSLINE1;ADDRESSLINE2;CITY;STATE;POSTALCODE;COUNTRY;TERRITORY;CONTACTLASTNAME;CONTACTFIRSTNAME;DEALSIZE;REVENUE;MONTH
10389;26,0;99,04;4,0;2575,04;2005-03-03;Shipped;1,0;3,0;2005,0;Classic Cars;194,0;S12_1099;Scandinavian Gift Ideas;0695-34 6555;?kergatan 24;;Boras;;S-844 67;Sweden;EMEA;Larsson;Maria;Small;2575,04;3
10419;12,0;100,0;13,0;1961,28;2005-05-17;Shipped;2,0;5,0;2005,0;Classic Cars;194,0;S12_1099;Salzburg Collectables;6562-9555;Geislweg 14;;Salzburg;;5020;Austria;EMEA;Pipps;Georg;Small;1200,0;5
10105;41,0;100,0;15,0;8690,36;2003-02-11;Shipped;1,0;2,0;2003,0;Classic Cars;207,0;S12_1108;Danish Wholesale Imports;31 12 3555;Vinb'ltet 34;;Kobenhavn;;1734;Denmark;EMEA;Petersen;Jytte;Large;4100,0;2
10127;46,0;100,0;2,0;11279,2;2003-06-03;Shipped;2,0;6,0;2003,0;Classic Cars;207,0;S12_1108;Muscle Machine Inc;2125557413;4092 Furth Circle;Suite 400;NYC;NY;10022;USA;;Young;Jeff;Large;4600,0;6
10142;33,0;100,0;12,0;8023,29;2003-08-08;Shipped;3,0;8,0;2003,0;Classic Cars;207,0;S12_1108;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;;Nelson;Valarie;Large;3300,0;8
10176;33,0;100,0;2,0;7474,5;2003-11-06;Shipped;4,0;11,0;2003,0;Classic Cars;207,0;S12_1108;L'ordine Souveniers;0522-556555;Strada Provinciale 124;;Reggio Emilia;;42100;Italy;EMEA;Moroni;Maurizio;Large;3300,0;11
10185;21,0;100,0;13,0;3883,74;2003-11-14;Shipped;4,0;11,0;2003,0;Classic Cars;207,0;S12_1108;Mini Creations Ltd.;5085559555;4575 Hillside Dr.;;New Bedford;MA;50553;USA;;Tam;Wing C;Medium;2100,0;11
10196;47,0;100,0;5,0;8887,7;2003-11-26;Shipped;4,0;11,0;2003,0;Classic Cars;207,0;S12_1108;Super Scale Inc.;2035559545;567 North Pendale Street;;New Haven;CT;97823;USA;;Murphy;Leslie;Large;4700,0;11
10272;35,0;100,0;2,0;5818,4;2004-07-20;Shipped;3,0;7,0;2004,0;Classic Cars;207,0;S12_1108;Diecast Classics Inc.;2155551555;7586 Pompton St.;;Allentown;PA;70267;USA;;Yu;Kyung;Medium;3500,0;7
10282;41,0;100,0;5,0;7071,27;2004-08-20;Shipped;3,0;8,0;2004,0;Classic Cars;207,0;S12_1108;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;;Nelson;Valarie;Large;4100,0;8
10293;46,0;100,0;8,0;8411,56;2004-09-09;Shipped;3,0;9,0;2004,0;Classic Cars;207,0;S12_1108;Amica Models & Co.;011-4988555;Via Monte Bianco 34;;Torino;;10100;Italy;EMEA;Accorti;Paolo;Large;4600,0;9
10314;38,0;100,0;5,0;7975,44;2004-10-22;Shipped;4,0;10,0;2004,0;Classic Cars;207,0;S12_1108;Heintze Collectables;86 21 3555;Smagsloget 45;;Aaarhus;;8200;Denmark;EMEA;Ibsen;Palle;Large;3800,0;10
10325;42,0;64,0;8,0;2688,0;2004-11-05;Shipped;4,0;11,0;2004,0;Classic Cars;207,0;S12_1108;Baane Mini Imports;07-98 9555;Erling Skakkes gate 78;;Stavern;;4110;Norway;EMEA;Bergulfsen;Jonas;Small;2688,0;11
10359;42,0;100,0;8,0;4764,48;2004-12-15;Shipped;4,0;12,0;2004,0;Classic Cars;207,0;S12_1108;Reims Collectables;26.47.1555;59 rue de l'Abbaye;;Reims;;51100;France;EMEA;Henriot;Paul;Medium;4200,0;12
10371;32,0;100,0;6,0;3560,64;2005-01-23;Shipped;1,0;1,0;2005,0;Classic Cars;207,0;S12_1108;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;;Nelson;Valarie;Medium;3200,0;1
10382;34,0;100,0;10,0;3823,64;2005-02-17;Shipped;1,0;2,0;2005,0;Classic Cars;207,0;S12_1108;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;;Nelson;Valarie;Medium;3400,0;2
10395;33,0;69,12;1,0;2280,96;2005-03-17;Shipped;1,0;3,0;2005,0;Classic Cars;207,0;S12_1108;Lyon Souveniers;+33 1 46 62 7555;27 rue du Colonel Pierre Avia;;Paris;;75508;France;EMEA;Da Cunha;Daniel;Small;2280,96;3
10413;36,0;100,0;2,0;8677,8;2005-05-05;Shipped;2,0;5,0;2005,0;Classic Cars;207,0;S12_1108;Gift Depot Inc.;2035552570;25593 South Bay Ln.;;Bridgewater;CT;97562;USA;;King;Julie;Large;3600,0;5
10103;27,0;100,0;8,0;3394,98;2003-01-29;Shipped;1,0;1,0;2003,0;Trucks and Buses;136,0;S12_1666;Baane Mini Imports;07-98 9555;Erling Skakkes gate 78;;Stavern;;4110;Norway;EMEA;Bergulfsen;Jonas;Medium;2700,0;1
10113;21,0;100,0;2,0;3415,44;2003-03-26;Shipped;1,0;3,0;2003,0;Trucks and Buses;136,0;S12_1666;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;;Nelson;Valarie;Medium;2100,0;3
10140;38,0;100,0;8,0;4829,8;2003-07-24;Shipped;3,0;7,0;2003,0;Trucks and Buses;136,0;S12_1666;Technics Stores Inc.;6505556809;9408 Furth Circle;;Burlingame;CA;94217;USA;;Hirano;Juri;Medium;3800,0;7
10164;49,0;100,0;6,0;6563,06;2003-10-21;Resolved;4,0;10,0;2003,0;Trucks and Buses;136,0;S12_1666;Mini Auto Werke;7675-3555;Kirchgasse 6;;Graz;;8010;Austria;EMEA;Mendel;Roland;Medium;4900,0;10
10206;28,0;100,0;3,0;4056,36;2003-12-05;Shipped;4,0;12,0;2003,0;Trucks and Buses;136,0;S12_1666;Canadian Gift Exchange Network;(604) 555-3392;1900 Oak St.;;Vancouver;BC;V3F 2K1;Canada;;Tannamuri;Yoshi;Medium;2800,0;12
10229;25,0;100,0;13,0;3451,0;2004-03-11;Shipped;1,0;3,0;2004,0;Trucks and Buses;136,0;S12_1666;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;;Nelson;Valarie;Medium;2500,0;3
10245;38,0;100,0;6,0;5920,4;2004-05-04;Shipped;2,0;5,0;2004,0;Trucks and Buses;136,0;S12_1666;Super Scale Inc.;2035559545;567 North Pendale Street;;New Haven;CT;97823;USA;;Murphy;Leslie;Medium;3800,0;5
10281;25,0;100,0;13,0;2938,5;2004-08-19;Shipped;3,0;8,0;2004,0;Trucks and Buses;136,0;S12_1666;Diecast Classics Inc.;2155551555;7586 Pompton St.;;Allentown;PA;70267;USA;;Yu;Kyung;Small;2500,0;8
10291;41,0;100,0;8,0;6387,8;2004-09-08;Shipped;3,0;9,0;2004,0;Trucks and Buses;136,0;S12_1666;Scandinavian Gift Ideas;0695-34 6555;?kergatan 24;;Boras;;S-844 67;Sweden;EMEA;Larsson;Maria;Medium;4100,0;9
10313;21,0;100,0;11,0;2669,1;2004-10-22;Shipped;4,0;10,0;2004,0;Trucks and Buses;136,0;S12_1666;Canadian Gift Exchange Network;(604) 555-3392;1900 Oak St.;;Vancouver;BC;V3F 2K1;Canada;;Tannamuri;Yoshi;Small;2100,0;10
10322;27,0;100,0;9,0;4784,13;2004-11-04;Shipped;4,0;11,0;2004,0;Trucks and Buses;136,0;S12_1666;Online Diecast Creations Co.;6035558647;2304 Long Airport Avenue;;Nashua;NH;62005;USA;;Young;Valarie;Medium;2700,0;11
10333;33,0;99,21;6,0;3273,93;2004-11-18;Shipped;4,0;11,0;2004,0;Trucks and Buses;136,0;S12_1666;Mini Wheels Co.;6505555787;5557 North Pendale Street;;San Francisco;CA;;USA;;Murphy;Julie;Medium;3273,93;11
10357;49,0;100,0;8,0;5960,36;2004-12-10;Shipped;4,0;12,0;2004,0;Trucks and Buses;136,0;S12_1666;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;;Nelson;Valarie;Medium;4900,0;12
10381;20,0;100,0;1,0;2952,0;2005-02-17;Shipped;1,0;2,0;2005,0;Trucks and Buses;136,0;S12_1666;Corporate Gift Ideas Co.;6505551386;7734 Strong St.;;San Francisco;CA;;USA;;Brown;Julie;Small;2000,0;2
10411;40,0;100,0;6,0;6232,0;2005-05-01;Shipped;2,0;5,0;2005,0;Trucks and Buses;136,0;S12_1666;Quebec Home Shopping Network;(514) 555-8054;43 rue St. Laurent;;Montreal;Quebec;H1J 1C3;Canada;;Fresnisre;Jean;Medium;4000,0;5
10107;21,0;100,0;1,0;3036,6;2003-02-24;Shipped;1,0;2,0;2003,0;Motorcycles;150,0;S12_2823;Land of Toys Inc.;2125557818;897 Long Airport Avenue;;NYC;NY;10022;USA;;Yu;Kwai;Medium;2100,0;2
10121;50,0;100,0;4,0;8284,0;2003-05-07;Shipped;2,0;5,0;2003,0;Motorcycles;150,0;S12_2823;Reims Collectables;26.47.1555;59 rue de l'Abbaye;;Reims;;51100;France;EMEA;Henriot;Paul;Large;5000,0;5
10134;20,0;100,0;1,0;2711,2;2003-07-01;Shipped;3,0;7,0;2003,0;Motorcycles;150,0;S12_2823;Lyon Souveniers;+33 1 46 62 7555;27 rue du Colonel Pierre Avia;;Paris;;75508;France;EMEA;Da Cunha;Daniel;Small;2000,0;7
10145;49,0;100,0;5,0;8339,8;2003-08-25;Shipped;3,0;8,0;2003,0;Motorcycles;150,0;S12_2823;Toys4GrownUps.com;6265557265;78934 Hillside Dr.;;Pasadena;CA;90003;USA;;Young;Julie;Large;4900,0;8
10159;38,0;100,0;13,0;6238,84;2003-10-10;Shipped;4,0;10,0;2003,0;Motorcycles;150,0;S12_2823;Corporate Gift Ideas Co.;6505551386;7734 Strong St.;;San Francisco;CA;;USA;;Brown;Julie;Medium;3800,0;10
10189;28,0;100,0;1,0;4512,48;2003-11-18;Shipped;4,0;11,0;2003,0;Motorcycles;150,0;S12_2823;Toys4GrownUps.com;6265557265;78934 Hillside Dr.;;Pasadena;CA;90003;USA;;Young;Julie;Medium;2800,0;11
10201;25,0;100,0;1,0;4029,0;2003-12-01;Shipped;4,0;12,0;2003,0;Motorcycles;150,0;S12_2823;Mini Wheels Co.;6505555787;5557 North Pendale Street;;San Francisco;CA;;USA;;Murphy;Julie;Medium;2500,0;12
10237;32,0;100,0;6,0;4193,28;2004-04-05;Shipped;2,0;4,0;2004,0;Motorcycles;150,0;S12_2823;Vitachrome Inc.;2125551500;2678 Kingston Rd.;Suite 101;NYC;NY;10022;USA;;Frick;Michael;Medium;3200,0;4
10251;46,0;100,0;1,0;7552,28;2004-05-18;Shipped;2,0;5,0;2004,0;Motorcycles;150,0;S12_2823;Tekni Collectables Inc.;2015559350;7476 Moss Rd.;;Newark;NJ;94019;USA;;Brown;William;Large;4600,0;5
10263;48,0;100,0;1,0;6434,4;2004-06-28;Shipped;2,0;6,0;2004,0;Motorcycles;150,0;S12_2823;Gift Depot Inc.;2035552570;25593 South Bay Ln.;;Bridgewater;CT;97562;USA;;King;Julie;Medium;4800,0;6
10276;43,0;100,0;14,0;5181,5;2004-08-02;Shipped;3,0;8,0;2004,0;Motorcycles;150,0;S12_2823;Online Mini Collectables;6175557555;7635 Spinnaker Dr.;;Brickhaven;MA;58339;USA;;Barajas;Miguel;Medium;4300,0;8
10285;49,0;100,0;5,0;6863,92;2004-08-27;Shipped;3,0;8,0;2004,0;Motorcycles;150,0;S12_2823;Marta's Replicas Co.;6175558555;39323 Spinnaker Dr.;;Cambridge;MA;51247;USA;;Hernandez;Marta;Medium;4900,0;8
10309;26,0;100,0;4,0;4660,24;2004-10-15;Shipped;4,0;10,0;2004,0;Motorcycles;150,0;S12_2823;Baane Mini Imports;07-98 9555;Erling Skakkes gate 78;;Stavern;;4110;Norway;EMEA;Bergulfsen;Jonas;Medium;2600,0;10
10319;30,0;100,0;9,0;4111,8;2004-11-03;Shipped;4,0;11,0;2004,0;Motorcycles;150,0;S12_2823;Microscale Inc.;2125551957;5290 North Pendale Street;Suite 200;NYC;NY;10022;USA;;Kuo;Kee;Medium;3000,0;11
10329;24,0;100,0;6,0;3542,64;2004-11-15;Shipped;4,0;11,0;2004,0;Motorcycles;150,0;S12_2823;Land of Toys Inc.;2125557818;897 Long Airport Avenue;;NYC;NY;10022;USA;;Yu;Kwai;Medium;2400,0;11
10341;55,0;100,0;8,0;8118,55;2004-11-24;Shipped;4,0;11,0;2004,0;Motorcycles;150,0;S12_2823;Salzburg Collectables;6562-9555;Geislweg 14;;Salzburg;;5020;Austria;EMEA;Pipps;Georg;Large;5500,0;11
10362;22,0;100,0;1,0;3877,06;2005-01-05;Shipped;1,0;1,0;2005,0;Motorcycles;150,0;S12_2823;Technics Stores Inc.;6505556809;9408 Furth Circle;;Burlingame;CA;94217;USA;;Hirano;Juri;Medium;2200,0;1
10388;44,0;100,0;6,0;5951,44;2005-03-03;Shipped;1,0;3,0;2005,0;Motorcycles;150,0;S12_2823;FunGiftIdeas.com;5085552555;1785 First Street;;New Bedford;MA;50553;USA;;Benitez;Violeta;Medium;4400,0;3
10127;46,0;100,0;3,0;7366,44;2003-06-03;Shipped;2,0;6,0;2003,0;Classic Cars;151,0;S12_3148;Muscle Machine Inc;2125557413;4092 Furth Circle;Suite 400;NYC;NY;10022;USA;;Young;Jeff;Large;4600,0;6
10142;33,0;100,0;13,0;4985,64;2003-08-08;Shipped;3,0;8,0;2003,0;Classic Cars;151,0;S12_3148;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;;Nelson;Valarie;Medium;3300,0;8
10176;47,0;100,0;3,0;8378,69;2003-11-06;Shipped;4,0;11,0;2003,0;Classic Cars;151,0;S12_3148;L'ordine Souveniers;0522-556555;Strada Provinciale 124;;Reggio Emilia;;42100;Italy;EMEA;Moroni;Maurizio;Large;4700,0;11
10185;33,0;100,0;14,0;4038,21;2003-11-14;Shipped;4,0;11,0;2003,0;Classic Cars;151,0;S12_3148;Mini Creations Ltd.;5085559555;4575 Hillside Dr.;;New Bedford;MA;50553;USA;;Tam;Wing C;Medium;3300,0;11
10196;24,0;100,0;6,0;3807,12;2003-11-26;Shipped;4,0;11,0;2003,0;Classic Cars;151,0;S12_3148;Super Scale Inc.;2035559545;567 North Pendale Street;;New Haven;CT;97823;USA;;Murphy;Leslie;Medium;2400,0;11
10272;27,0;100,0;3,0;4283,01;2004-07-20;Shipped;3,0;7,0;2004,0;Classic Cars;151,0;S12_3148;Diecast Classics Inc.;2155551555;7586 Pompton St.;;Allentown;PA;70267;USA;;Yu;Kyung;Medium;2700,0;7
10282;27,0;100,0;6,0;4364,82;2004-08-20;Shipped;3,0;8,0;2004,0;Classic Cars;151,0;S12_3148;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;;Nelson;Valarie;Medium;2700,0;8
10293;24,0;100,0;9,0;4242,24;2004-09-09;Shipped;3,0;9,0;2004,0;Classic Cars;151,0;S12_3148;Amica Models & Co.;011-4988555;Via Monte Bianco 34;;Torino;;10100;Italy;EMEA;Accorti;Paolo;Medium;2400,0;9
10314;46,0;100,0;6,0;6393,54;2004-10-22;Shipped;4,0;10,0;2004,0;Classic Cars;151,0;S12_3148;Heintze Collectables;86 21 3555;Smagsloget 45;;Aaarhus;;8200;Denmark;EMEA;Ibsen;Palle;Medium;4600,0;10
10324;27,0;54,33;1,0;1466,91;2004-11-05;Shipped;4,0;11,0;2004,0;Classic Cars;151,0;S12_3148;Vitachrome Inc.;2125551500;2678 Kingston Rd.;Suite 101;NYC;NY;10022;USA;;Frick;Michael;Small;1466,9099999999999;11
10382;37,0;100,0;11,0;4071,85;2005-02-17;Shipped;1,0;2,0;2005,0;Classic Cars;151,0;S12_3148;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;;Nelson;Valarie;Medium;3700,0;2
10413;47,0;100,0;3,0;8236,75;2005-05-05;Shipped;2,0;5,0;2005,0;Classic Cars;151,0;S12_3148;Gift Depot Inc.;2035552570;25593 South Bay Ln.;;Bridgewater;CT;97562;USA;;King;Julie;Large;4700,0;5
10108;45,0;100,0;4,0;6130,35;2003-03-03;Shipped;1,0;3,0;2003,0;Classic Cars;117,0;S12_3380;Cruz & Sons Co.;+63 2 555 3587;15 McCallum Street - NatWest Center #13-03;;Makati City;;1227 MM;Philippines;Japan;Cruz;Arnold;Medium;4500,0;3
10135;48,0;100,0;5,0;6031,68;2003-07-02;Shipped;3,0;7,0;2003,0;Classic Cars;117,0;S12_3380;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;;Nelson;Valarie;Medium;4800,0;7
10147;31,0;100,0;5,0;3494,94;2003-09-05;Shipped;3,0;9,0;2003,0;Classic Cars;117,0;S12_3380;Collectables For Less Inc.;6175558555;7825 Douglas Av.;;Brickhaven;MA;58339;USA;;Nelson;Allen;Medium;3100,0;9
10170;47,0;100,0;4,0;5464,69;2003-11-04;Shipped;4,0;11,0;2003,0;Classic Cars;117,0;S12_3380;Mini Auto Werke;7675-3555;Kirchgasse 6;;Graz;;8010;Austria;EMEA;Mendel;Roland;Medium;4700,0;11
10238;29,0;100,0;1,0;3167,38;2004-04-09;Shipped;2,0;4,0;2004,0;Classic Cars;117,0;S12_3380;Danish Wholesale Imports;31 12 3555;Vinb'ltet 34;;Kobenhavn;;1734;Denmark;EMEA;Petersen;Jytte;Medium;2900,0;4
10266;22,0;100,0;12,0;2454,54;2004-07-06;Shipped;3,0;7,0;2004,0;Classic Cars;117,0;S12_3380;L'ordine Souveniers;0522-556555;Strada Provinciale 124;;Reggio Emilia;;42100;Italy;EMEA;Moroni;Maurizio;Small;2200,0;7
10276;47,0;100,0;1,0;5464,69;2004-08-02;Shipped;3,0;8,0;2004,0;Classic Cars;117,0;S12_3380;Online Mini Collectables;6175557555;7635 Spinnaker Dr.;;Brickhaven;MA;58339;USA;;Barajas;Miguel;Medium;4700,0;8
10329;46,0;83,63;13,0;3846,98;2004-11-15;Shipped;4,0;11,0;2004,0;Classic Cars;117,0;S12_3380;Land of Toys Inc.;2125557818;897 Long Airport Avenue;;NYC;NY;10022;USA;;Yu;Kwai;Medium;3846,9799999999996;11
10341;44,0;95,93;1,0;4220,92;2004-11-24;Shipped;4,0;11,0;2004,0;Classic Cars;117,0;S12_3380;Salzburg Collectables;6562-9555;Geislweg 14;;Salzburg;;5020;Austria;EMEA;Pipps;Georg;Medium;4220,92;11
10376;35,0;100,0;1,0;3987,2;2005-02-08;Shipped;1,0;2,0;2005,0;Classic Cars;117,0;S12_3380;Boards & Toys Co.;3105552373;4097 Douglas Av.;;Glendale;CA;92561;USA;;Young;Leslie;Medium;3500,0;2
10389;25,0;72,38;6,0;1809,5;2005-03-03;Shipped;1,0;3,0;2005,0;Classic Cars;117,0;S12_3380;Scandinavian Gift Ideas;0695-34 6555;?kergatan 24;;Boras;;S-844 67;Sweden;EMEA;Larsson;Maria;Small;1809,5;3
10419;10,0;100,0;11,0;1092,2;2005-05-17;Shipped;2,0;5,0;2005,0;Classic Cars;117,0;S12_3380;Salzburg Collectables;6562-9555;Geislweg 14;;Salzburg;;5020;Austria;EMEA;Pipps;Georg;Small;1000,0;5
10105;29,0;100,0;14,0;4566,05;2003-02-11;Shipped;1,0;2,0;2003,0;Classic Cars;173,0;S12_3891;Danish Wholesale Imports;31 12 3555;Vinb'ltet 34;;Kobenhavn;;1734;Denmark;EMEA;Petersen;Jytte;Medium;2900,0;2
10127;42,0;100,0;1,0;8138,76;2003-06-03;Shipped;2,0;6,0;2003,0;Classic Cars;173,0;S12_3891;Muscle Machine Inc;2125557413;4092 Furth Circle;Suite 400;NYC;NY;10022;USA;;Young;Jeff;Large;4200,0;6
10142;46,0;100,0;11,0;9470,94;2003-08-08;Shipped;3,0;8,0;2003,0;Classic Cars;173,0;S12_3891;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;;Nelson;Valarie;Large;4600,0;8
10176;50,0;100,0;1,0;7872,5;2003-11-06;Shipped;4,0;11,0;2003,0;Classic Cars;173,0;S12_3891;L'ordine Souveniers;0522-556555;Strada Provinciale 124;;Reggio Emilia;;42100;Italy;EMEA;Moroni;Maurizio;Large;5000,0;11
10185;43,0;100,0;12,0;7886,2;2003-11-14;Shipped;4,0;11,0;2003,0;Classic Cars;173,0;S12_3891;Mini Creations Ltd.;5085559555;4575 Hillside Dr.;;New Bedford;MA;50553;USA;;Tam;Wing C;Large;4300,0;11
10196;38,0;100,0;4,0;7232,16;2003-11-26;Shipped;4,0;11,0;2003,0;Classic Cars;173,0;S12_3891;Super Scale Inc.;2035559545;567 North Pendale Street;;New Haven;CT;97823;USA;;Murphy;Leslie;Large;3800,0;11
10272;39,0;100,0;1,0;7962,24;2004-07-20;Shipped;3,0;7,0;2004,0;Classic Cars;173,0;S12_3891;Diecast Classics Inc.;2155551555;7586 Pompton St.;;Allentown;PA;70267;USA;;Yu;Kyung;Large;3900,0;7
10282;24,0;100,0;4,0;3778,8;2004-08-20;Shipped;3,0;8,0;2004,0;Classic Cars;173,0;S12_3891;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;;Nelson;Valarie;Medium;2400,0;8
10293;45,0;100,0;7,0;8253,0;2004-09-09;Shipped;3,0;9,0;2004,0;Classic Cars;173,0;S12_3891;Amica Models & Co.;011-4988555;Via Monte Bianco 34;;Torino;;10100;Italy;EMEA;Accorti;Paolo;Large;4500,0;9
10314;36,0;100,0;4,0;6913,8;2004-10-22;Shipped;4,0;10,0;2004,0;Classic Cars;173,0;S12_3891;Heintze Collectables;86 21 3555;Smagsloget 45;;Aaarhus;;8200;Denmark;EMEA;Ibsen;Palle;Medium;3600,0;10
10325;24,0;100,0;1,0;2583,6;2004-11-05;Shipped;4,0;11,0;2004,0;Classic Cars;173,0;S12_3891;Baane Mini Imports;07-98 9555;Erling Skakkes gate 78;;Stavern;;4110;Norway;EMEA;Bergulfsen;Jonas;Small;2400,0;11
10349;26,0;100,0;10,0;4408,56;2004-12-01;Shipped;4,0;12,0;2004,0;Classic Cars;173,0;S12_3891;Muscle Machine Inc;2125557413;4092 Furth Circle;Suite 400;NYC;NY;10022;USA;;Young;Jeff;Medium;2600,0;12
10359;49,0;62,09;5,0;3042,41;2004-12-15;Shipped;4,0;12,0;2004,0;Classic Cars;173,0;S12_3891;Reims Collectables;26.47.1555;59 rue de l'Abbaye;;Reims;;51100;France;EMEA;Henriot;Paul;Medium;3042,4100000000003;12
10382;34,0;95,35;12,0;3241,9;2005-02-17;Shipped;1,0;2,0;2005,0;Classic Cars;173,0;S12_3891;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;;Nelson;Valarie;Medium;3241,8999999999996;2
10396;33,0;100,0;3,0;6109,29;2005-03-23;Shipped;1,0;3,0;2005,0;Classic Cars;173,0;S12_3891;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;;Nelson;Valarie;Medium;3300,0;3
10413;22,0;100,0;1,0;3387,78;2005-05-05;Shipped;2,0;5,0;2005,0;Classic Cars;173,0;S12_3891;Gift Depot Inc.;2035552570;25593 South Bay Ln.;;Bridgewater;CT;97562;USA;;King;Julie;Medium;2200,0;5
10108;39,0;89,38;7,0;3485,82;2003-03-03;Shipped;1,0;3,0;2003,0;Classic Cars;79,0;S12_3990;Cruz & Sons Co.;+63 2 555 3587;15 McCallum Street - NatWest Center #13-03;;Makati City;;1227 MM;Philippines;Japan;Cruz;Arnold;Medium;3485,8199999999997;3
10135;24,0;75,01;8,0;1800,24;2003-07-02;Shipped;3,0;7,0;2003,0;Classic Cars;79,0;S12_3990;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;;Nelson;Valarie;Small;1800,2400000000002;7
10147;21,0;63,84;8,0;1340,64;2003-09-05;Shipped;3,0;9,0;2003,0;Classic Cars;79,0;S12_3990;Collectables For Less Inc.;6175558555;7825 Douglas Av.;;Brickhaven;MA;58339;USA;;Nelson;Allen;Small;1340,64;9
10159;24,0;73,42;3,0;1762,08;2003-10-10;Shipped;4,0;10,0;2003,0;Classic Cars;79,0;S12_3990;Corporate Gift Ideas Co.;6505551386;7734 Strong St.;;San Francisco;CA;;USA;;Brown;Julie;Small;1762,08;10
10238;20,0;74,21;4,0;1484,2;2004-04-09;Shipped;2,0;4,0;2004,0;Classic Cars;79,0;S12_3990;Danish Wholesale Imports;31 12 3555;Vinb'ltet 34;;Kobenhavn;;1734;Denmark;EMEA;Petersen;Jytte;Small;1484,1999999999998;4
10266;35,0;76,61;15,0;2681,35;2004-07-06;Shipped;3,0;7,0;2004,0;Classic Cars;79,0;S12_3990;L'ordine Souveniers;0522-556555;Strada Provinciale 124;;Reggio Emilia;;42100;Italy;EMEA;Moroni;Maurizio;Small;2681,35;7
10276;38,0;83,79;4,0;3184,02;2004-08-02;Shipped;3,0;8,0;2004,0;Classic Cars;79,0;S12_3990;Online Mini Collectables;6175557555;7635 Spinnaker Dr.;;Brickhaven;MA;58339;USA;;Barajas;Miguel;Medium;3184,0200000000004;8
10329;33,0;100,0;14,0;3607,56;2004-11-15;Shipped;4,0;11,0;2004,0;Classic Cars;79,0;S12_3990;Land of Toys Inc.;2125557818;897 Long Airport Avenue;;NYC;NY;10022;USA;;Yu;Kwai;Medium;3300,0;11
10341;36,0;93,56;10,0;3368,16;2004-11-24;Shipped;4,0;11,0;2004,0;Classic Cars;79,0;S12_3990;Salzburg Collectables;6562-9555;Geislweg 14;;Salzburg;;5020;Austria;EMEA;Pipps;Georg;Medium;3368,16;11
10389;36,0;70,26;7,0;2529,36;2005-03-03;Shipped;1,0;3,0;2005,0;Classic Cars;79,0;S12_3990;Scandinavian Gift Ideas;0695-34 6555;?kergatan 24;;Boras;;S-844 67;Sweden;EMEA;Larsson;Maria;Small;2529,36;3
10419;34,0;90,17;14,0;3065,78;2005-05-17;Shipped;2,0;5,0;2005,0;Classic Cars;79,0;S12_3990;Salzburg Collectables;6562-9555;Geislweg 14;;Salzburg;;5020;Austria;EMEA;Pipps;Georg;Medium;3065,78;5
10115;46,0;100,0;5,0;5723,78;2003-04-04;Shipped;2,0;4,0;2003,0;Trucks and Buses;118,0;S12_4473;Classic Legends Inc.;2125558493;5905 Pompton St.;Suite 750;NYC;NY;10022;USA;;Hernandez;Maria;Medium;4600,0;4
10127;24,0;100,0;11,0;2559,6;2003-06-03;Shipped;2,0;6,0;2003,0;Trucks and Buses;118,0;S12_4473;Muscle Machine Inc;2125557413;4092 Furth Circle;Suite 400;NYC;NY;10022;USA;;Young;Jeff;Small;2400,0;6
10195;49,0;100,0;6,0;6445,46;2003-11-25;Shipped;4,0;11,0;2003,0;Trucks and Buses;118,0;S12_4473;Mini Classics;9145554562;3758 North Pendale Street;;White Plains;NY;24067;USA;;Frick;Steve;Medium;4900,0;11
10207;34,0;99,54;7,0;3384,36;2003-12-09;Shipped;4,0;12,0;2003,0;Trucks and Buses;118,0;S12_4473;Diecast Collectables;6175552555;6251 Ingle Ln.;;Boston;MA;51003;USA;;Franco;Valarie;Medium;3384,36;12
